id,Y,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27
11602,1,40716,71197,0,44,119630,4000,142485,1,123207,137909,1,121072,71554,118083,1,121655,120327,1,119652,1,1,126561,1,48854,,,
11603,1,4263,139611,0,47,131352,2000,132083,1,134580,128040,1,132794,139968,119852,1,170176,131700,1,118773,1,1,128330,1,12401,,,
11604,1,77239,5376,0,40,124789,1000,145116,1,128367,138298,1,126231,5733,19914,1,251742,125487,2,119703,1,1,28392,1,85377,,,
11605,1,45502,4407,0,51,119650,1000,315517,1,123227,138341,1,121092,4764,118656,1,121648,120347,1,119703,1,1,127134,1,53640,,,
11606,1,75813,28518,0,41,130973,1000,144386,1,134551,138314,1,132415,28875,140595,1,191587,131671,1,120057,1,1,149073,1,83951,,,
11607,1,28728,3299,0,45,121464,1000,131394,1,124692,128224,1,122906,3656,120394,1,122463,121812,1,118832,1,1,128872,1,36866,,,
11608,1,37499,15613,0,40,119147,3000,305094,1,122375,128582,1,120589,15970,118016,1,155467,119495,1,119453,1,1,126494,1,45637,,,
11609,1,36525,7477,0,28,126624,2000,131169,1,129852,127953,1,128066,7834,122743,1,136975,126972,1,5981,1,1,131221,1,44663,,,
11610,1,81313,17770,0,35,122391,2000,142996,1,125969,138298,1,123833,18127,120126,1,315183,123089,1,119703,1,1,128604,1,89451,,,
11611,1,36171,7497,0,40,120528,3000,315517,1,124106,138298,1,121970,7854,118925,1,122527,121226,1,119703,1,1,127403,1,44309,,,
11612,1,18788,7557,0,38,119650,9000,315517,1,123227,138341,1,121092,7914,124867,1,244725,120347,1,119703,1,1,133345,1,26926,,,
11613,1,81090,4627,0,38,124810,2000,142996,1,128389,138341,1,126252,4984,118537,1,273148,125509,1,119703,1,1,127015,1,89228,,,
11614,1,76586,895,0,32,123873,10000,146514,2,127451,138325,1,125315,1252,118671,1,308799,124571,1,119703,1,1,127149,1,84724,,,
11615,1,3935,61284,0,35,120936,1000,143782,2,124514,137909,1,122378,61641,118062,1,173303,121634,1,119652,1,1,126540,1,12073,,,
11616,1,44949,3369,0,41,120064,3000,315517,1,123643,138341,1,121506,3726,121889,1,121648,120763,1,119703,1,1,130367,1,53087,,,
11617,1,97938,4399,0,39,120521,3000,333172,1,124099,138341,1,121963,4756,127097,1,283185,121219,1,119703,1,1,135575,1,106076,,,
11618,1,14877,22363,0,30,118751,4000,32020,1,121980,128106,1,120193,22720,118012,1,119757,119100,1,118977,1,1,126490,1,23015,,,
11619,1,45811,6089,0,49,119193,1000,303218,1,122422,128412,1,120635,6446,122078,1,119777,119542,1,118832,1,1,130556,1,53949,,,
11620,1,22269,56804,0,47,119630,18000,142485,1,123207,137915,1,121072,57161,118026,1,121655,120327,1,119658,1,1,126504,1,30407,,,
11621,1,40803,50773,0,44,120064,4000,315517,1,123643,138050,1,121506,51130,118963,1,244725,120763,1,119703,1,1,127441,1,48941,,,
11622,1,19417,4073,0,45,119235,1000,130662,1,122462,128342,1,120677,4430,120793,2,120233,119582,1,118832,1,1,129271,1,27555,,,
11623,1,6172,5140,0,36,119296,1000,130723,1,122523,128299,1,120738,5497,118702,1,155066,119643,1,118832,1,1,127180,1,14310,,,
11624,1,44091,52145,0,47,119650,2000,315517,1,123227,138341,1,121092,52502,120135,1,121648,120347,1,119703,1,1,128613,1,52229,,,
11625,1,68716,50320,0,42,118751,2000,32020,1,121980,127932,1,120193,50677,117949,1,119750,119100,1,118803,1,1,126427,1,76854,,,
11626,1,75483,84928,0,40,119650,1000,315517,1,123227,140341,1,121092,85285,118773,1,129426,120347,1,122084,1,1,127251,2,83621,,,
11627,1,16715,46680,0,39,118819,1000,305094,1,122047,129280,1,120261,47037,118016,1,120677,119167,1,120151,1,1,126494,1,24853,,,
11628,0,78944,5441,0,42,119193,1000,303218,1,122422,128326,1,120635,5798,118462,1,119777,119542,1,118832,1,1,126940,1,87082,,,
11629,1,83474,52142,0,43,122088,1000,143022,1,125666,138594,4,123530,52499,81618,1,236752,122786,1,120337,1,1,90096,1,91612,,,
11630,1,29080,5152,0,41,121331,1000,143302,1,124909,138298,1,122773,5509,118773,1,180571,122029,1,119703,1,1,127251,1,37218,,,
11631,1,80091,1557,0,40,119510,1000,130937,1,122737,128224,1,120952,1914,121787,1,312928,119857,1,118832,1,1,130265,1,88229,,,
11632,1,40882,102250,0,38,122016,1000,261917,1,125244,128025,1,123458,102607,118098,1,186569,122364,1,92132,1,1,126576,1,49020,,,
11633,1,29712,1847,0,42,120386,1000,143241,1,123963,138325,1,121828,2204,120701,1,310141,121083,1,119703,1,1,129179,1,37850,,,
11634,1,78915,30571,0,32,120064,3000,315517,1,123643,138341,1,121506,30928,119284,1,154100,120763,1,119703,1,1,127762,1,87053,,,
11635,1,33269,3136,0,42,121662,1000,130723,1,124890,128299,1,123104,3493,118529,1,310994,122010,1,118832,1,1,127007,1,41407,,,
11636,1,42995,7104,0,32,120064,1000,315517,1,123643,138223,1,121506,7461,118545,1,121648,120763,1,119703,1,1,127023,1,51133,,,
11637,1,44133,9996,0,50,120312,1000,44319,1,123890,138741,1,121754,10353,118062,1,131306,121010,1,120484,1,1,126540,1,52271,,,
11638,1,280391,108149,0,44,122391,1000,142996,1,125969,137967,1,123833,108506,119112,1,125401,123089,1,119703,1,1,127590,1,288529,,,
11639,1,2019,4041,0,37,118779,1000,303218,1,122006,128445,1,120221,4398,119135,1,119777,119126,1,118832,1,1,127613,1,10157,,,
11640,1,27923,16873,0,34,123721,1000,131394,1,126950,128224,1,125163,17230,120112,1,122195,124070,1,118832,1,1,128590,1,36061,,,
11641,1,39722,869,0,34,119657,1000,303218,1,122885,127961,1,121099,1226,122286,1,119777,120005,1,118832,1,3,130764,1,47860,,,
11642,1,34268,5738,0,44,120381,1000,143236,1,123958,138050,1,121823,6095,118963,1,314331,121078,1,119703,1,1,127441,1,42406,,,
11643,1,280391,3955,0,38,121177,1000,143022,1,124755,138341,1,122619,4312,118802,1,137428,121875,1,119703,2,1,127280,1,288529,,,
11644,1,17115,2032,0,38,119357,1000,130186,1,122469,127961,1,120799,2389,118862,1,131468,119589,1,118832,1,1,127340,1,25253,,,
11645,1,279392,15572,0,38,119763,1000,130697,1,122991,128385,1,121205,15929,123215,1,126999,120111,1,118832,1,2,131693,1,287530,,,
11646,0,32909,4780,0,39,119650,22000,315517,1,123227,150598,1,121092,5137,120805,1,121648,120347,1,120804,1,1,129283,1,41047,,,
11647,1,74875,51244,0,36,119325,9000,130752,1,122552,128326,1,120767,51601,118391,1,120416,119672,1,118832,1,1,126869,1,83013,,,
11648,1,79606,7578,0,42,119193,1000,303218,1,122422,128299,1,120635,7935,119252,1,119777,119542,1,118832,1,1,127730,1,87744,,,
11649,1,36707,788,0,36,119620,4000,130752,1,122848,128299,1,121062,1145,119252,1,132005,119968,1,118832,1,1,127730,1,44845,,,
11650,1,21293,24727,0,42,118759,3000,130186,1,121986,128010,1,120201,25084,118012,1,119784,119106,1,118787,1,1,126490,1,29431,,,
11651,1,45274,7322,0,41,121593,1000,143236,1,125171,138223,1,123035,7679,118545,1,314331,122291,1,119703,1,1,127023,1,53412,,,
11652,1,47017,1102,0,44,120386,5000,143241,1,123963,138325,1,121828,1459,126452,1,310141,121083,1,119703,1,1,134930,1,55155,,,
11653,1,27991,139630,0,39,132223,1000,144382,1,135801,138039,1,133665,139987,119923,1,183568,132921,1,119644,1,1,128401,1,36129,,,
11654,1,80148,3905,0,37,119650,1000,315517,1,123227,138050,1,121092,4262,123080,1,121648,120347,1,119703,1,1,131558,1,88286,,,
11655,1,39622,4142,0,38,119797,1000,142485,1,123376,138223,1,121239,4499,118758,1,121796,120496,1,119703,1,1,127236,1,47760,,,
11656,1,81090,5299,0,27,122088,1000,143022,1,125666,139595,1,123530,5656,124275,1,286336,122786,1,121338,1,1,132753,1,89228,,,
11657,1,5674,105,0,40,119193,2000,303218,1,122422,128445,1,120635,462,118518,1,120319,119542,1,118832,1,1,126996,1,13812,,,
11658,1,15954,72210,0,38,121863,1000,130697,1,125091,127902,1,123305,72567,120354,1,122862,122211,1,118773,1,1,128832,1,24092,,,
11659,1,35535,92568,0,34,119620,2000,130752,1,122848,136974,1,121062,92925,118563,1,127609,119968,2,127845,1,1,127041,1,43673,,,
11660,1,80420,15931,0,42,120074,1000,142929,1,312346,138050,1,121516,16288,120446,1,315364,309466,1,119703,1,1,128924,1,88558,,,
11661,1,89601,2647,0,31,120064,1000,315517,1,123643,138325,1,121506,3004,122121,1,121648,120763,1,119703,1,1,130599,1,97739,,,
11662,1,81241,52054,0,44,118779,1000,303218,1,122006,128299,1,120221,52411,124796,1,119777,119126,1,118832,1,1,133274,1,89379,,,
11663,1,6763,51114,0,50,119601,2000,130594,1,122829,129596,1,121043,51471,124337,1,274147,119949,1,120467,1,1,132815,1,14901,,,
11664,1,34302,48997,0,34,120307,1000,295086,1,123885,142972,1,121749,49354,118184,1,122305,121005,1,124622,1,1,126662,1,42440,,,
11665,1,26676,13872,0,36,119193,1000,303218,1,122422,128051,1,120635,14229,118892,1,119777,119542,1,118832,1,1,127370,1,34814,,,
11666,1,36626,2071,0,40,165474,1000,142803,1,304881,138050,1,166916,2428,118470,1,121946,302001,2,119703,1,1,126948,1,44764,,,
11667,1,17190,2035,0,43,119714,1000,130942,1,122942,128326,1,121156,2392,121716,1,125249,120062,1,118832,1,1,130194,1,25328,,,
11668,1,1966,13838,0,38,121390,1000,132817,1,124617,128342,1,122832,14195,119867,1,258077,121737,1,118832,1,1,128345,1,10104,,,
11669,1,7976,121943,0,37,118779,1000,303218,1,122006,128326,1,120221,122300,119004,1,119777,119126,1,118832,1,1,127482,1,16114,,,
11670,1,8975,7661,0,29,120064,1000,315517,1,123643,138050,1,121506,8018,119884,1,121648,120763,1,119703,1,1,128362,1,17113,,,
11671,0,59677,5917,0,42,119193,1000,303218,1,122422,128326,1,120635,6274,120389,1,119777,119542,1,118832,1,1,128867,1,67815,,,
11672,1,77538,3905,0,49,119650,1000,315517,1,123227,138384,1,121092,4262,120238,1,121648,120347,1,119703,1,1,128716,1,85676,,,
11673,1,43911,755,0,41,120386,1000,143241,1,123963,138298,1,121828,1112,119323,1,157015,121083,1,119703,1,1,127801,1,52049,,,
11674,1,15959,8360,0,43,118759,14000,130186,1,121986,127975,1,120201,8717,117983,1,119784,119106,1,118846,1,1,126461,1,24097,,,
11675,1,33297,5138,0,41,120570,4000,143022,1,124148,138298,1,122012,5495,127991,1,240477,121268,1,119703,1,1,136469,1,41435,,,
11676,1,83024,2631,0,41,129973,1000,29271,1,133552,138298,1,131415,2988,120552,1,306572,130672,1,119703,1,1,129030,1,91162,,,
11677,1,19417,2278,0,29,121370,7000,130723,1,124598,128342,1,122812,2635,119669,1,135557,121718,1,118832,1,1,128147,1,27555,,,
11678,1,81359,3912,0,43,120064,4000,315517,1,123643,138325,1,121506,4269,120460,1,121648,120763,1,119703,1,1,128938,1,89497,,,
11679,1,17677,1847,0,43,120528,1000,315517,1,124106,138325,1,121970,2204,120701,1,121648,121226,1,119703,1,1,129179,1,25815,,,
11680,1,35150,21074,0,44,119715,1000,142485,1,185053,137967,1,121157,21431,19808,1,261694,182173,1,119703,1,1,28286,1,43288,,,
11681,1,9541,230,0,34,120064,1000,315517,1,123643,138411,1,121506,587,121781,1,121648,120763,1,119703,1,1,130259,1,17679,,,
11682,1,44970,5804,0,41,120064,1000,315517,1,123643,138341,1,121506,6161,118486,1,121648,120763,1,119703,1,1,126964,1,53108,,,
11683,1,35239,18723,0,35,120528,2000,315517,1,124106,138384,1,121970,19080,128965,1,122527,121226,1,119703,1,1,137443,1,43377,,,
11684,1,2019,7041,0,40,118926,4000,130186,1,122155,127961,1,120368,7398,119294,1,119925,119275,4,118832,1,1,127772,1,10157,,,
11685,1,81472,2559,0,41,118779,1000,303218,1,122006,128342,1,120221,2916,118927,1,242854,119126,1,118832,1,1,127405,1,89610,,,
11686,1,17714,59265,0,47,120824,1000,317393,1,286110,138039,1,122266,59622,118765,1,284530,283230,1,119644,1,1,127243,1,25852,,,
11687,1,16797,257,0,37,118779,1000,303218,1,122006,128224,1,120221,614,118474,1,119777,119126,1,118832,1,1,126952,1,24935,,,
11688,1,39586,100940,1,46,119067,11000,130186,1,122295,157236,1,120509,101297,117966,1,120066,119415,1,148107,1,1,126444,1,47724,,,
11689,1,5674,43,0,40,119193,1000,303218,1,122422,127961,1,120635,400,122295,1,119777,119542,1,118832,1,1,130773,1,13812,,,
11690,1,28946,895,0,40,120521,1000,333172,1,124099,138325,1,121963,1252,118671,1,283185,121219,1,119703,1,1,127149,1,37084,,,
11691,1,72450,58747,0,44,119622,1000,44319,2,123201,137979,1,121064,59104,118026,1,121628,120321,1,119722,1,1,126504,1,80588,,,
11692,1,2918,1435,0,35,120528,9000,315517,1,124106,138298,1,121970,1792,120864,1,134477,121226,1,119703,1,1,129342,1,11056,,,
11693,1,38450,25831,0,37,119193,1000,303218,1,122422,128299,1,120635,26188,119252,1,119777,119542,1,118832,1,1,127730,1,46588,,,
11694,1,35037,7556,0,47,120528,1000,315517,1,124106,138024,1,121970,7913,118344,1,128144,121226,1,93003,1,1,126822,1,43175,,,
11695,1,28123,2630,0,36,119193,1000,303218,1,122422,128326,1,120635,2987,123972,1,119777,119542,1,118832,1,1,132450,1,36261,,,
11696,1,104426,801,0,39,129102,1000,16972,1,132331,128412,1,130544,1158,120655,1,304701,129451,1,118832,1,1,129133,1,112564,,,
11697,1,81886,8553,0,43,171377,1000,143334,1,174956,138384,2,172819,8910,118875,1,202083,172076,1,119703,1,1,127353,1,90024,,,
11698,1,39629,21172,0,41,120064,1000,315517,4,123643,138341,1,121506,21529,123636,1,121648,120763,1,119703,1,1,132114,1,47767,,,
11699,1,44243,133819,0,37,119325,1000,130752,1,122552,129090,1,120767,134176,118606,1,132005,119672,1,119933,1,1,127084,1,52381,,,
11700,1,7976,7953,0,47,119193,1000,303218,1,122422,128051,1,120635,8310,120610,1,120319,119542,1,118832,1,1,129088,1,16114,,,
11701,1,81537,8453,0,32,123002,2000,134215,1,126230,128224,1,124444,8810,124520,1,152154,123350,1,118832,1,1,132998,1,89675,,,
11702,1,21732,54276,0,39,119441,3000,32020,2,122669,128101,1,120883,54633,117949,1,294066,119789,1,118761,1,1,126427,1,29870,,,
11703,1,35435,72210,0,39,119736,1000,130697,1,122964,127902,1,121178,72567,120354,1,144324,120084,1,118773,1,1,128832,1,43573,,,
11704,1,36922,3986,0,37,120429,1000,333172,2,124007,137960,1,121871,4343,118494,1,241473,121127,1,119703,1,1,126972,1,45060,,,
11705,1,25094,857,0,43,119650,1000,315517,1,123227,138298,1,121092,1214,123861,1,176377,120347,1,119703,1,1,132339,1,33232,,,
11706,1,28081,7362,0,47,123918,1000,132817,1,127146,128224,1,125360,7719,120734,3,150601,124266,1,118832,1,1,129212,1,36219,,,
11707,1,45414,32278,1,44,120064,1000,315517,1,123643,138325,1,121506,32635,119075,1,244725,120763,1,119703,1,1,127553,1,53552,,,
11708,1,36791,1234,0,37,123862,3000,131305,1,127090,127902,1,125304,1591,118578,1,216474,124210,1,118773,1,2,127056,1,44929,,,
11709,1,41260,17327,0,42,120064,2000,315517,1,123643,138384,1,121506,17684,118664,1,121648,120763,1,119703,1,1,127142,1,49398,,,
11710,1,82349,3878,0,32,118779,1000,303218,1,122006,128445,1,120221,4235,120388,1,119777,119126,1,118832,1,1,128866,1,90487,,,
11711,1,80403,14358,0,42,119630,1000,142485,1,123207,138083,1,121072,14715,118026,3,121655,120327,1,119826,1,1,126504,1,88541,,,
11712,1,24920,5341,0,37,119203,1000,130630,1,311125,128342,1,120645,5698,119669,1,134590,308245,1,118832,1,1,128147,1,33058,,,
11713,1,42593,20120,0,42,123002,1000,134215,1,126230,128326,1,124444,20477,123828,1,188955,123350,1,118832,1,1,132306,1,50731,,,
11714,1,9676,21120,0,32,119622,1000,44319,1,123201,138105,1,121064,21477,118083,1,125187,120321,2,119848,1,1,126561,1,17814,,,
11715,1,313102,16940,0,41,118779,1000,303218,1,122006,127961,1,120221,17297,118572,1,119777,119126,1,118832,1,1,127050,1,321240,,,
11716,1,41866,17478,0,30,120800,28000,130630,1,124029,128051,1,122242,17835,118938,3,312479,121149,1,118832,1,1,127416,1,50004,,,
11717,1,76872,56639,0,35,119622,2000,44319,1,123201,138078,1,121064,56996,118020,1,295730,120321,1,119821,1,1,126498,1,85010,,,
11718,1,22290,96481,0,40,119630,1000,142485,1,123207,138122,1,121072,96838,118026,1,121655,120327,1,119668,1,1,126504,1,30428,,,
11719,1,16660,5277,0,43,120656,1000,143022,1,124234,138886,1,122098,5634,127426,1,313033,121354,1,120629,1,1,135904,1,24798,,,
11720,0,7495,71915,0,39,118779,3000,303218,1,122006,128990,1,120221,72272,119063,1,119777,119126,1,119861,1,1,127541,1,15633,,,
11721,1,32199,7683,0,40,118779,3000,303218,1,122006,128342,1,120221,8040,120793,1,119777,119126,1,118832,1,1,129271,1,40337,,,
11722,1,33823,4860,0,33,120074,2000,142929,1,312346,138341,1,121516,5217,121852,1,136461,309466,1,119703,1,1,130330,1,41961,,,
11723,1,46214,70334,0,39,120003,1000,315517,1,123581,138325,1,121445,70691,118886,1,124463,120701,1,119703,1,1,127364,1,54352,,,
11724,1,47796,117482,0,41,119650,19000,315517,1,123227,139089,1,121092,117839,118677,1,121648,120347,1,120804,1,1,127155,1,55934,,,
11725,1,35237,20419,0,41,120064,1000,315517,1,123643,138298,1,121506,20776,125084,1,244725,120763,1,119703,1,1,133562,1,43375,,,
11726,1,5674,7411,0,42,119193,4000,303218,1,122422,127902,1,120635,7768,120499,1,119777,119542,1,118773,1,1,128977,1,13812,,,
11727,1,17638,4951,0,34,119203,22000,130630,1,311125,128299,1,120645,5308,118529,1,303089,308245,1,118832,1,1,127007,1,25776,,,
11728,1,17331,14873,0,40,119325,1000,130752,1,122552,128299,1,120767,15230,123790,1,132005,119672,1,118832,1,1,132268,1,25469,,,
11729,1,81144,7569,0,44,119193,1000,303218,1,122422,128051,1,120635,7926,118938,1,119777,119542,2,118832,1,1,127416,1,89282,,,
11730,0,43092,4731,0,41,122940,1000,130723,1,126168,128051,1,124382,5088,120469,1,166031,123288,1,118832,2,1,128947,2,51230,,,
11731,1,75228,4064,0,42,118779,1000,303218,1,122006,127961,1,120221,4421,118423,1,119777,119126,1,118832,1,1,126901,1,83366,,,
11732,1,17062,6119,0,45,119797,4000,142485,1,123376,138325,1,121239,6476,118671,2,121796,120496,1,119703,1,1,127149,1,25200,,,
11733,1,22277,72359,0,46,119630,3000,142485,1,123207,138009,1,121072,72716,118026,1,121655,120327,1,119658,1,1,126504,2,30415,,,
11734,1,4852,8092,0,46,119193,1000,303218,1,122422,128299,1,120635,8449,119252,1,119777,119542,1,118832,1,1,127730,1,12990,,,
11735,1,82200,49998,0,40,119650,2000,315517,1,123227,138223,1,121092,50355,118545,1,121648,120347,1,119703,1,1,127023,1,90338,,,
11736,1,26992,13459,0,33,119080,2000,282787,1,122308,128224,1,120522,13816,122941,1,281314,119428,1,118832,1,1,131419,1,35130,,,
11737,1,42195,17868,0,39,129973,1000,29271,1,133552,137901,1,131415,18225,121447,1,306572,130672,1,119644,1,1,129925,1,50333,,,
11738,1,33269,4582,0,42,118779,21000,303218,1,122006,128212,1,120221,4939,121476,1,119777,119126,2,119083,1,1,129954,1,41407,,,
11739,1,35582,1430,0,34,119325,4000,130752,1,122552,127902,1,120767,1787,119252,1,132005,119672,1,118773,1,1,127730,1,43720,,,
11740,1,22362,17649,0,30,121750,1000,143022,1,125328,138341,1,123192,18006,119740,1,314739,122448,1,119703,1,1,128218,1,30500,,,
11741,1,42295,16990,0,35,120722,16000,130937,1,123950,128887,1,122164,17347,120058,1,242596,121070,1,119758,1,1,128536,1,50433,,,
11742,1,37538,11553,0,39,119630,2000,142485,1,123207,137928,1,121072,11910,118026,1,121655,120327,1,119671,1,1,126504,1,45676,,,
11743,1,43633,1461,0,46,119193,1000,303218,1,122422,128342,1,120635,1818,120793,1,119777,119542,1,118832,1,1,129271,1,51771,,,
11744,1,15353,3672,0,40,119699,1000,130723,5,122927,128299,1,121141,4029,118702,1,170286,120047,1,118832,1,1,127180,1,23491,,,
11745,1,89411,25575,0,49,119193,2000,303218,2,122422,128299,1,120635,25932,122022,1,119777,119542,1,118832,1,1,130500,1,97549,,,
11746,1,24920,101852,0,31,119080,1000,282787,1,122308,129134,1,120522,102209,118113,1,201940,119428,1,120005,1,1,126591,1,33058,,,
11747,1,1974,4968,0,46,119785,1000,130723,1,123013,128342,1,121227,5325,118982,1,311162,120133,1,118832,1,1,127460,1,10112,,,
11748,1,81444,4656,0,41,118779,1000,303218,1,122006,128342,1,120221,5013,120058,1,119777,119126,1,118832,1,1,128536,1,89582,,,
11749,1,61107,46272,0,31,119515,1000,130942,1,122742,128326,1,120957,46629,126381,1,125752,119862,1,118832,1,1,134859,1,69245,,,
11750,0,40670,16606,0,46,119193,1000,303218,1,122422,129920,1,120635,16963,137178,1,119777,119542,1,120791,1,1,145656,1,48808,,,
11751,1,81297,70297,1,43,122391,1000,142996,1,125969,138223,1,123833,70654,120677,1,162793,123089,1,119703,1,1,129155,1,89435,,,
11752,1,5851,19323,0,47,120381,1000,143236,1,123958,138223,2,121823,19680,121858,1,314331,121078,1,119703,1,1,130336,1,13989,,,
11753,1,39006,75004,0,38,120228,3000,142485,1,123690,137960,1,121670,75361,118046,1,122110,120810,1,119703,1,1,126524,1,47144,,,
11754,1,34027,13367,0,38,120545,1000,44391,1,124123,138444,1,121987,13724,120111,1,130913,121243,1,119703,1,1,128589,1,42165,,,
11755,1,18637,4750,0,46,120203,1000,274216,1,123781,138050,1,121645,5107,120540,1,303307,120901,7,119703,1,1,129018,1,26775,,,
